State,Scheduled employment,Category,Category details,Effective from,Notification date,Daily rate,Monthly rate,PDF URL,Notes
Tamil Nadu,Sweeper,General Category,,01-04-2025,03-03-2025,535.85,13932,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Sweeper,General Category,,01-04-2025,03-03-2025,532.85,13854,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Sweeper,General Category,,01-04-2025,03-03-2025,530.12,13783,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Gardner,General Category,,01-04-2025,03-03-2025,538.62,14004,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Gardner,General Category,,01-04-2025,03-03-2025,535.85,13932,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Gardner,General Category,,01-04-2025,03-03-2025,532.85,13854,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Gardner,General Category,,01-04-2025,03-03-2025,530.12,13783,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Scavenger,General Category,,01-04-2025,03-03-2025,538.62,14004,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Scavenger,General Category,,01-04-2025,03-03-2025,535.85,13932,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Scavenger,General Category,,01-04-2025,03-03-2025,532.85,13854,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Scavenger,General Category,,01-04-2025,03-03-2025,530.12,13783,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Pharmacist,Special Categories,Chemist and Druggist Shops,01-04-2025,03-03-2025,565.5,14703,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Pharmacist,Special Categories,Chemist and Druggist Shops,01-04-2025,03-03-2025,563.12,14641,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Pharmacist,Special Categories,Chemist and Druggist Shops,01-04-2025,03-03-2025,560.65,14577,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Pharmacist,Special Categories,Chemist and Druggist Shops,01-04-2025,03-03-2025,558.73,14527,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Chemist,Special Categories,Chemist and Druggist Shops,01-04-2025,03-03-2025,565.5,14703,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Chemist,Special Categories,Chemist and Druggist Shops,01-04-2025,03-03-2025,563.12,14641,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Chemist,Special Categories,Chemist and Druggist Shops,01-04-2025,03-03-2025,560.65,14577,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Chemist,Special Categories,Chemist and Druggist Shops,01-04-2025,03-03-2025,558.73,14527,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Compounder,Special Categories,Chemist and Druggist Shops,01-04-2025,03-03-2025,543.92,14142,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Compounder,Special Categories,Chemist and Druggist Shops,01-04-2025,03-03-2025,541,14066,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Compounder,Special Categories,Chemist and Druggist Shops,01-04-2025,03-03-2025,538.19,13993,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Compounder,Special Categories,Chemist and Druggist Shops,01-04-2025,03-03-2025,535.85,13932,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Hair Dresser,Special Categories,Hair Dressing Saloon/Beauty Parlour,01-04-2025,03-03-2025,545.88,14193,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Hair Dresser,Special Categories,Hair Dressing Saloon/Beauty Parlour,01-04-2025,03-03-2025,543.38,14128,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Hair Dresser,Special Categories,Hair Dressing Saloon/Beauty Parlour,01-04-2025,03-03-2025,541,14066,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Hair Dresser,Special Categories,Hair Dressing Saloon/Beauty Parlour,01-04-2025,03-03-2025,538,13988,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Hair Cutter,Special Categories,Hair Dressing Saloon/Beauty Parlour,01-04-2025,03-03-2025,545.88,14193,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Hair Cutter,Special Categories,Hair Dressing Saloon/Beauty Parlour,01-04-2025,03-03-2025,543.38,14128,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Hair Cutter,Special Categories,Hair Dressing Saloon/Beauty Parlour,01-04-2025,03-03-2025,541,14066,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Hair Cutter,Special Categories,Hair Dressing Saloon/Beauty Parlour,01-04-2025,03-03-2025,538,13988,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Beautician,Special Categories,Hair Dressing Saloon/Beauty Parlour,01-04-2025,03-03-2025,545.88,14193,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Beautician,Special Categories,Hair Dressing Saloon/Beauty Parlour,01-04-2025,03-03-2025,543.38,14128,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Beautician,Special Categories,Hair Dressing Saloon/Beauty Parlour,01-04-2025,03-03-2025,541,14066,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Beautician,Special Categories,Hair Dressing Saloon/Beauty Parlour,01-04-2025,03-03-2025,538,13988,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Photographer,Special Categories,Photo Studios,01-04-2025,03-03-2025,543.92,14142,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Photographer,Special Categories,Photo Studios,01-04-2025,03-03-2025,541,14066,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Photographer,Special Categories,Photo Studios,01-04-2025,03-03-2025,538.19,13993,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Photographer,Special Categories,Photo Studios,01-04-2025,03-03-2025,535.85,13932,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Photo Artist,Special Categories,Photo Studios,01-04-2025,03-03-2025,543.92,14142,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Photo Artist,Special Categories,Photo Studios,01-04-2025,03-03-2025,541,14066,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Photo Artist,Special Categories,Photo Studios,01-04-2025,03-03-2025,538.19,13993,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Photo Artist,Special Categories,Photo Studios,01-04-2025,03-03-2025,535.85,13932,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Assistant Photo Artist,Special Categories,Photo Studios,01-04-2025,03-03-2025,541.54,14080,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Assistant Photo Artist,Special Categories,Photo Studios,01-04-2025,03-03-2025,538.62,14004,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Assistant Photo Artist,Special Categories,Photo Studios,01-04-2025,03-03-2025,535.85,13932,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Assistant Photo Artist,Special Categories,Photo Studios,01-04-2025,03-03-2025,533.31,13866,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Assistant Photographer,Special Categories,Photo Studios,01-04-2025,03-03-2025,541.54,14080,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Assistant Photographer,Special Categories,Photo Studios,01-04-2025,03-03-2025,538.62,14004,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Assistant Photographer,Special Categories,Photo Studios,01-04-2025,03-03-2025,535.85,13932,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Assistant Photographer,Special Categories,Photo Studios,01-04-2025,03-03-2025,533.31,13866,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Watch Mechanic,Special Categories,Service shops (Watch/Radio/Bicycle),01-04-2025,03-03-2025,545.88,14193,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Watch Mechanic,Special Categories,Service shops (Watch/Radio/Bicycle),01-04-2025,03-03-2025,543.38,14128,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Watch Mechanic,Special Categories,Service shops (Watch/Radio/Bicycle),01-04-2025,03-03-2025,541,14066,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Watch Mechanic,Special Categories,Service shops (Watch/Radio/Bicycle),01-04-2025,03-03-2025,538.62,14004,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Radio Mechanic/Repairer,Special Categories,Service shops (Watch/Radio/Bicycle),01-04-2025,03-03-2025,545.88,14193,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Radio Mechanic/Repairer,Special Categories,Service shops (Watch/Radio/Bicycle),01-04-2025,03-03-2025,543.38,14128,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Radio Mechanic/Repairer,Special Categories,Service shops (Watch/Radio/Bicycle),01-04-2025,03-03-2025,541,14066,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Radio Mechanic/Repairer,Special Categories,Service shops (Watch/Radio/Bicycle),01-04-2025,03-03-2025,538.62,14004,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Audio and Video Mechanic/Repairer,Special Categories,Service shops (Watch/Radio/Bicycle),01-04-2025,03-03-2025,545.88,14193,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Audio and Video Mechanic/Repairer,Special Categories,Service shops (Watch/Radio/Bicycle),01-04-2025,03-03-2025,543.38,14128,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Audio and Video Mechanic/Repairer,Special Categories,Service shops (Watch/Radio/Bicycle),01-04-2025,03-03-2025,541,14066,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Audio and Video Mechanic/Repairer,Special Categories,Service shops (Watch/Radio/Bicycle),01-04-2025,03-03-2025,538.62,14004,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Bicycle Fitter,Special Categories,Service shops (Watch/Radio/Bicycle),01-04-2025,03-03-2025,538.62,14004,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Bicycle Fitter,Special Categories,Service shops (Watch/Radio/Bicycle),01-04-2025,03-03-2025,535.85,13932,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Bicycle Fitter,Special Categories,Service shops (Watch/Radio/Bicycle),01-04-2025,03-03-2025,532.85,13854,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Bicycle Fitter,Special Categories,Service shops (Watch/Radio/Bicycle),01-04-2025,03-03-2025,530.12,13783,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Optical Mechanic/Grinder/Purchaser,Special Categories,Optical shops,01-04-2025,03-03-2025,545.88,14193,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Optical Mechanic/Grinder/Purchaser,Special Categories,Optical shops,01-04-2025,03-03-2025,543.38,14128,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Optical Mechanic/Grinder/Purchaser,Special Categories,Optical shops,01-04-2025,03-03-2025,541,14066,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Optical Mechanic/Grinder/Purchaser,Special Categories,Optical shops,01-04-2025,03-03-2025,538.62,14004,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Refractory Mechanic,Special Categories,Optical shops,01-04-2025,03-03-2025,545.88,14193,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Refractory Mechanic,Special Categories,Optical shops,01-04-2025,03-03-2025,543.38,14128,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Refractory Mechanic,Special Categories,Optical shops,01-04-2025,03-03-2025,541,14066,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Refractory Mechanic,Special Categories,Optical shops,01-04-2025,03-03-2025,538.62,14004,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Engraver,Special Categories,Block Making and Rubber Stamp making,01-04-2025,03-03-2025,545.88,14193,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Engraver,Special Categories,Block Making and Rubber Stamp making,01-04-2025,03-03-2025,543.38,14128,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Engraver,Special Categories,Block Making and Rubber Stamp making,01-04-2025,03-03-2025,541,14066,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Engraver,Special Categories,Block Making and Rubber Stamp making,01-04-2025,03-03-2025,538.62,14004,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Block maker,Special Categories,Block Making and Rubber Stamp making,01-04-2025,03-03-2025,545.88,14193,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Block maker,Special Categories,Block Making and Rubber Stamp making,01-04-2025,03-03-2025,543.38,14128,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Block maker,Special Categories,Block Making and Rubber Stamp making,01-04-2025,03-03-2025,541,14066,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
