State,Scheduled employment,Category,Category details,Effective from,Notification date,Daily rate,Monthly rate,PDF URL,Notes
Tamil Nadu,Block maker,Special Categories,Block Making and Rubber Stamp making,01-04-2025,03-03-2025,538.62,14004,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Assistant Engraver,Special Categories,Block Making and Rubber Stamp making,01-04-2025,03-03-2025,541.54,14080,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Assistant Engraver,Special Categories,Block Making and Rubber Stamp making,01-04-2025,03-03-2025,538.62,14004,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Assistant Engraver,Special Categories,Block Making and Rubber Stamp making,01-04-2025,03-03-2025,535.85,13932,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Assistant Engraver,Special Categories,Block Making and Rubber Stamp making,01-04-2025,03-03-2025,533.31,13866,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Painter/Artist,Special Categories,Block Making and Rubber Stamp making,01-04-2025,03-03-2025,543.92,14142,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Painter/Artist,Special Categories,Block Making and Rubber Stamp making,01-04-2025,03-03-2025,541,14066,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Painter/Artist,Special Categories,Block Making and Rubber Stamp making,01-04-2025,03-03-2025,538.19,13993,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Painter/Artist,Special Categories,Block Making and Rubber Stamp making,01-04-2025,03-03-2025,535.85,13932,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Electrician/Wireman/ Electrical Repairer,Special Categories,Electrical Light and Sound Service shops,01-04-2025,03-03-2025,543.92,14142,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Electrician/Wireman/ Electrical Repairer,Special Categories,Electrical Light and Sound Service shops,01-04-2025,03-03-2025,541,14066,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Electrician/Wireman/ Electrical Repairer,Special Categories,Electrical Light and Sound Service shops,01-04-2025,03-03-2025,538.19,13993,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Electrician/Wireman/ Electrical Repairer,Special Categories,Electrical Light and Sound Service shops,01-04-2025,03-03-2025,535.85,13932,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Assistant Wireman,Special Categories,Electrical Light and Sound Service shops,01-04-2025,03-03-2025,541.54,14080,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Assistant Wireman,Special Categories,Electrical Light and Sound Service shops,01-04-2025,03-03-2025,538.62,14004,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Assistant Wireman,Special Categories,Electrical Light and Sound Service shops,01-04-2025,03-03-2025,535.85,13932,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Assistant Wireman,Special Categories,Electrical Light and Sound Service shops,01-04-2025,03-03-2025,533.31,13866,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Mike Operator,Special Categories,Electrical Light and Sound Service shops,01-04-2025,03-03-2025,541.54,14080,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Mike Operator,Special Categories,Electrical Light and Sound Service shops,01-04-2025,03-03-2025,538.62,14004,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Mike Operator,Special Categories,Electrical Light and Sound Service shops,01-04-2025,03-03-2025,535.85,13932,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Mike Operator,Special Categories,Electrical Light and Sound Service shops,01-04-2025,03-03-2025,533.31,13866,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Radiographer,Special Categories,Diagnostic Laboratory,01-04-2025,03-03-2025,543.92,14142,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Radiographer,Special Categories,Diagnostic Laboratory,01-04-2025,03-03-2025,541,14066,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Radiographer,Special Categories,Diagnostic Laboratory,01-04-2025,03-03-2025,538.19,13993,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Radiographer,Special Categories,Diagnostic Laboratory,01-04-2025,03-03-2025,535.85,13932,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,X-Ray Photographer,Special Categories,Diagnostic Laboratory,01-04-2025,03-03-2025,543.92,14142,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,X-Ray Photographer,Special Categories,Diagnostic Laboratory,01-04-2025,03-03-2025,541,14066,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,X-Ray Photographer,Special Categories,Diagnostic Laboratory,01-04-2025,03-03-2025,538.19,13993,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,X-Ray Photographer,Special Categories,Diagnostic Laboratory,01-04-2025,03-03-2025,535.85,13932,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Laboratory Technician/Analyst,Special Categories,Diagnostic Laboratory,01-04-2025,03-03-2025,543.92,14142,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Laboratory Technician/Analyst,Special Categories,Diagnostic Laboratory,01-04-2025,03-03-2025,541,14066,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Laboratory Technician/Analyst,Special Categories,Diagnostic Laboratory,01-04-2025,03-03-2025,538.19,13993,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Laboratory Technician/Analyst,Special Categories,Diagnostic Laboratory,01-04-2025,03-03-2025,535.85,13932,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Chief Accountant,Special Categories,Chit Funds and Co-operative Societies,01-04-2025,03-03-2025,545.88,14193,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Chief Accountant,Special Categories,Chit Funds and Co-operative Societies,01-04-2025,03-03-2025,543.38,14128,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Chief Accountant,Special Categories,Chit Funds and Co-operative Societies,01-04-2025,03-03-2025,541,14066,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Chief Accountant,Special Categories,Chit Funds and Co-operative Societies,01-04-2025,03-03-2025,538.62,14004,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Office Superintendent,Special Categories,Chit Funds and Co-operative Societies,01-04-2025,03-03-2025,545.88,14193,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Office Superintendent,Special Categories,Chit Funds and Co-operative Societies,01-04-2025,03-03-2025,543.38,14128,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Office Superintendent,Special Categories,Chit Funds and Co-operative Societies,01-04-2025,03-03-2025,541,14066,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Office Superintendent,Special Categories,Chit Funds and Co-operative Societies,01-04-2025,03-03-2025,538.62,14004,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Secretary,Special Categories,Chit Funds and Co-operative Societies,01-04-2025,03-03-2025,545.88,14193,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Secretary,Special Categories,Chit Funds and Co-operative Societies,01-04-2025,03-03-2025,543.38,14128,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Secretary,Special Categories,Chit Funds and Co-operative Societies,01-04-2025,03-03-2025,541,14066,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Secretary,Special Categories,Chit Funds and Co-operative Societies,01-04-2025,03-03-2025,538.62,14004,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Auditor,Special Categories,Chit Funds and Co-operative Societies,01-04-2025,03-03-2025,545.88,14193,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Auditor,Special Categories,Chit Funds and Co-operative Societies,01-04-2025,03-03-2025,543.38,14128,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Auditor,Special Categories,Chit Funds and Co-operative Societies,01-04-2025,03-03-2025,541,14066,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Auditor,Special Categories,Chit Funds and Co-operative Societies,01-04-2025,03-03-2025,538.62,14004,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Personal Assistant,Special Categories,Chit Funds and Co-operative Societies,01-04-2025,03-03-2025,543.92,14142,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Personal Assistant,Special Categories,Chit Funds and Co-operative Societies,01-04-2025,03-03-2025,541,14066,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Personal Assistant,Special Categories,Chit Funds and Co-operative Societies,01-04-2025,03-03-2025,538.19,13993,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Personal Assistant,Special Categories,Chit Funds and Co-operative Societies,01-04-2025,03-03-2025,535.85,13932,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Junior Development Officer,Special Categories,Chit Funds and Co-operative Societies,01-04-2025,03-03-2025,543.92,14142,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Junior Development Officer,Special Categories,Chit Funds and Co-operative Societies,01-04-2025,03-03-2025,541,14066,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Junior Development Officer,Special Categories,Chit Funds and Co-operative Societies,01-04-2025,03-03-2025,538.19,13993,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Junior Development Officer,Special Categories,Chit Funds and Co-operative Societies,01-04-2025,03-03-2025,535.85,13932,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Legal Assistant,Special Categories,Chit Funds and Co-operative Societies,01-04-2025,03-03-2025,543.92,14142,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Legal Assistant,Special Categories,Chit Funds and Co-operative Societies,01-04-2025,03-03-2025,541,14066,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Legal Assistant,Special Categories,Chit Funds and Co-operative Societies,01-04-2025,03-03-2025,538.19,13993,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Legal Assistant,Special Categories,Chit Funds and Co-operative Societies,01-04-2025,03-03-2025,535.85,13932,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Room Boy,Special Categories,Boarding and Lodges,01-04-2025,03-03-2025,538.62,14004,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Room Boy,Special Categories,Boarding and Lodges,01-04-2025,03-03-2025,535.85,13932,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Room Boy,Special Categories,Boarding and Lodges,01-04-2025,03-03-2025,532.85,13854,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Room Boy,Special Categories,Boarding and Lodges,01-04-2025,03-03-2025,530.12,13783,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Canvassar,Special Categories,Boarding and Lodges,01-04-2025,03-03-2025,538.62,14004,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Canvassar,Special Categories,Boarding and Lodges,01-04-2025,03-03-2025,535.85,13932,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Canvassar,Special Categories,Boarding and Lodges,01-04-2025,03-03-2025,532.85,13854,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Canvassar,Special Categories,Boarding and Lodges,01-04-2025,03-03-2025,530.12,13783,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Mason,Special Categories,Boarding and Lodges,01-04-2025,03-03-2025,543.92,14142,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Mason,Special Categories,Boarding and Lodges,01-04-2025,03-03-2025,541,14066,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Mason,Special Categories,Boarding and Lodges,01-04-2025,03-03-2025,538.19,13993,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Mason,Special Categories,Boarding and Lodges,01-04-2025,03-03-2025,535.85,13932,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Plumber,Special Categories,Boarding and Lodges,01-04-2025,03-03-2025,543.92,14142,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Plumber,Special Categories,Boarding and Lodges,01-04-2025,03-03-2025,541,14066,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Plumber,Special Categories,Boarding and Lodges,01-04-2025,03-03-2025,538.19,13993,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Plumber,Special Categories,Boarding and Lodges,01-04-2025,03-03-2025,535.85,13932,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Painter,Special Categories,Boarding and Lodges,01-04-2025,03-03-2025,543.92,14142,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Painter,Special Categories,Boarding and Lodges,01-04-2025,03-03-2025,541,14066,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
