State,Scheduled employment,Category,Category details,Effective from,Notification date,Daily rate,Monthly rate,PDF URL,Notes
Tamil Nadu,Painter,Special Categories,Boarding and Lodges,01-04-2025,03-03-2025,538.19,13993,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Painter,Special Categories,Boarding and Lodges,01-04-2025,03-03-2025,535.85,13932,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Electrician,Special Categories,Boarding and Lodges,01-04-2025,03-03-2025,543.92,14142,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Electrician,Special Categories,Boarding and Lodges,01-04-2025,03-03-2025,541,14066,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Electrician,Special Categories,Boarding and Lodges,01-04-2025,03-03-2025,538.19,13993,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Electrician,Special Categories,Boarding and Lodges,01-04-2025,03-03-2025,535.85,13932,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Carpenter,Special Categories,Furniture,01-04-2025,03-03-2025,545.88,14193,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Carpenter,Special Categories,Furniture,01-04-2025,03-03-2025,543.38,14128,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Carpenter,Special Categories,Furniture,01-04-2025,03-03-2025,541,14066,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Carpenter,Special Categories,Furniture,01-04-2025,03-03-2025,538.62,14004,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Polisher,Special Categories,Furniture,01-04-2025,03-03-2025,545.88,14193,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Polisher,Special Categories,Furniture,01-04-2025,03-03-2025,543.38,14128,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Polisher,Special Categories,Furniture,01-04-2025,03-03-2025,541,14066,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Polisher,Special Categories,Furniture,01-04-2025,03-03-2025,538.62,14004,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Rattan Worker,Special Categories,Furniture,01-04-2025,03-03-2025,545.88,14193,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Rattan Worker,Special Categories,Furniture,01-04-2025,03-03-2025,543.38,14128,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Rattan Worker,Special Categories,Furniture,01-04-2025,03-03-2025,541,14066,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Rattan Worker,Special Categories,Furniture,01-04-2025,03-03-2025,538.62,14004,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Technician in Musical Instruments Shop,Special Categories,Miscellaneous Workers,01-04-2025,03-03-2025,545.88,14193,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Technician in Musical Instruments Shop,Special Categories,Miscellaneous Workers,01-04-2025,03-03-2025,543.38,14128,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Technician in Musical Instruments Shop,Special Categories,Miscellaneous Workers,01-04-2025,03-03-2025,541,14066,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Technician in Musical Instruments Shop,Special Categories,Miscellaneous Workers,01-04-2025,03-03-2025,538.62,14004,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,"Umbrella Fitting, Stitching and Cutting in Umbrella shop",Special Categories,Miscellaneous Workers,01-04-2025,03-03-2025,545.88,14193,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,"Umbrella Fitting, Stitching and Cutting in Umbrella shop",Special Categories,Miscellaneous Workers,01-04-2025,03-03-2025,543.38,14128,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,"Umbrella Fitting, Stitching and Cutting in Umbrella shop",Special Categories,Miscellaneous Workers,01-04-2025,03-03-2025,541,14066,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,"Umbrella Fitting, Stitching and Cutting in Umbrella shop",Special Categories,Miscellaneous Workers,01-04-2025,03-03-2025,538.62,14004,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Polisher in Auto-Mobile Dealers shop,Special Categories,Miscellaneous Workers,01-04-2025,03-03-2025,545.88,14193,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Polisher in Auto-Mobile Dealers shop,Special Categories,Miscellaneous Workers,01-04-2025,03-03-2025,543.38,14128,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Polisher in Auto-Mobile Dealers shop,Special Categories,Miscellaneous Workers,01-04-2025,03-03-2025,541,14066,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Polisher in Auto-Mobile Dealers shop,Special Categories,Miscellaneous Workers,01-04-2025,03-03-2025,538.62,14004,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Suitcase/All kinds of Bags and Purse makers (other than leather),Special Categories,Miscellaneous Workers,01-04-2025,03-03-2025,545.88,14193,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Suitcase/All kinds of Bags and Purse makers (other than leather),Special Categories,Miscellaneous Workers,01-04-2025,03-03-2025,543.38,14128,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Suitcase/All kinds of Bags and Purse makers (other than leather),Special Categories,Miscellaneous Workers,01-04-2025,03-03-2025,541,14066,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Suitcase/All kinds of Bags and Purse makers (other than leather),Special Categories,Miscellaneous Workers,01-04-2025,03-03-2025,538.62,14004,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Operator in Petrol Bunks,Special Categories,Miscellaneous Workers,01-04-2025,03-03-2025,538.62,14004,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Operator in Petrol Bunks,Special Categories,Miscellaneous Workers,01-04-2025,03-03-2025,535.85,13932,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Operator in Petrol Bunks,Special Categories,Miscellaneous Workers,01-04-2025,03-03-2025,532.85,13854,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Operator in Petrol Bunks,Special Categories,Miscellaneous Workers,01-04-2025,03-03-2025,530.12,13783,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Photo Frame Worker and Cutter,Special Categories,Miscellaneous Workers,01-04-2025,03-03-2025,543.92,14142,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Photo Frame Worker and Cutter,Special Categories,Miscellaneous Workers,01-04-2025,03-03-2025,541,14066,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Photo Frame Worker and Cutter,Special Categories,Miscellaneous Workers,01-04-2025,03-03-2025,538.19,13993,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Photo Frame Worker and Cutter,Special Categories,Miscellaneous Workers,01-04-2025,03-03-2025,535.85,13932,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Skilled labour in Lift Installing Establishments,Special Categories,Miscellaneous Workers,01-04-2025,03-03-2025,545.88,14193,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Skilled labour in Lift Installing Establishments,Special Categories,Miscellaneous Workers,01-04-2025,03-03-2025,543.38,14128,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Skilled labour in Lift Installing Establishments,Special Categories,Miscellaneous Workers,01-04-2025,03-03-2025,541,14066,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Skilled labour in Lift Installing Establishments,Special Categories,Miscellaneous Workers,01-04-2025,03-03-2025,538.62,14004,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Air-condition Plant Operator,Special Categories,Miscellaneous Workers,01-04-2025,03-03-2025,545.88,14193,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Air-condition Plant Operator,Special Categories,Miscellaneous Workers,01-04-2025,03-03-2025,543.38,14128,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Air-condition Plant Operator,Special Categories,Miscellaneous Workers,01-04-2025,03-03-2025,541,14066,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Air-condition Plant Operator,Special Categories,Miscellaneous Workers,01-04-2025,03-03-2025,538.62,14004,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Fruit Juice and Lassi makers in shops,Special Categories,Miscellaneous Workers,01-04-2025,03-03-2025,541.54,14080,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Fruit Juice and Lassi makers in shops,Special Categories,Miscellaneous Workers,01-04-2025,03-03-2025,538.62,14004,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Fruit Juice and Lassi makers in shops,Special Categories,Miscellaneous Workers,01-04-2025,03-03-2025,535.85,13932,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Fruit Juice and Lassi makers in shops,Special Categories,Miscellaneous Workers,01-04-2025,03-03-2025,533.31,13866,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Engraver in Steel and Aluminium Vessels Shops,Special Categories,Miscellaneous Workers,01-04-2025,03-03-2025,543.92,14142,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Engraver in steel and aluminium vessels shops,Special Categories,Miscellaneous Workers,01-04-2025,03-03-2025,541,14066,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Engraver in steel and aluminium vessels shops,Special Categories,Miscellaneous Workers,01-04-2025,03-03-2025,538.19,13993,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Engraver in steel and aluminium vessels shops,Special Categories,Miscellaneous Workers,01-04-2025,03-03-2025,535.85,13932,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Firewood Cutter in Fire-Wood Shop,Special Categories,Miscellaneous Workers,01-04-2025,03-03-2025,541.54,14080,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Firewood Cutter in Fire-Wood Shop,Special Categories,Miscellaneous Workers,01-04-2025,03-03-2025,538.62,14004,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Firewood Cutter in Fire-Wood Shop,Special Categories,Miscellaneous Workers,01-04-2025,03-03-2025,535.85,13932,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,Firewood Cutter in Fire-Wood Shop,Special Categories,Miscellaneous Workers,01-04-2025,03-03-2025,533.31,13866,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,"Tyre grinder in tyre resoling, retreading and tube vulcanizing shops",Special Categories,Miscellaneous Workers,01-04-2025,03-03-2025,543.92,14142,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,"Tyre grinder in tyre resoling, retreading and tube vulcanizing shops",Special Categories,Miscellaneous Workers,01-04-2025,03-03-2025,541,14066,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,"Tyre grinder in tyre resoling, retreading and tube vulcanizing shops",Special Categories,Miscellaneous Workers,01-04-2025,03-03-2025,538.19,13993,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,"Tyre grinder in tyre resoling, retreading and tube vulcanizing shops",Special Categories,Miscellaneous Workers,01-04-2025,03-03-2025,535.85,13932,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,"Workers engaged in drying, storing, washing, measuring loading and unloading in pandagasalai, warehouse, godown, store room and hill produce merchant shops",Special Categories,Miscellaneous Workers,01-04-2025,03-03-2025,538.62,14004,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,"Workers engaged in drying, storing, washing, measuring loading and unloading in pandagasalai, warehouse, godown, store room and hill produce merchant shops",Special Categories,Miscellaneous Workers,01-04-2025,03-03-2025,535.85,13932,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,"Workers engaged in drying, storing, washing, measuring loading and unloading in pandagasalai, warehouse, godown, store room and hill produce merchant shops",Special Categories,Miscellaneous Workers,01-04-2025,03-03-2025,532.85,13854,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,"Workers engaged in drying, storing, washing, measuring loading and unloading in pandagasalai, warehouse, godown, store room and hill produce merchant shops",Special Categories,Miscellaneous Workers,01-04-2025,03-03-2025,530.12,13783,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,General workers in all shops and commercial establishments other than in Administration and Clerical Cadre and who are not covered in any of the above categories.,Special Categories,Miscellaneous Workers,01-04-2025,03-03-2025,538.62,14004,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,General workers in all shops and commercial establishments other than in Administration and Clerical Cadre and who are not covered in any of the above categories.,Special Categories,Miscellaneous Workers,01-04-2025,03-03-2025,535.85,13932,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,General workers in all shops and commercial establishments other than in Administration and Clerical Cadre and who are not covered in any of the above categories.,Special Categories,Miscellaneous Workers,01-04-2025,03-03-2025,532.85,13854,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
Tamil Nadu,General workers in all shops and commercial establishments other than in Administration and Clerical Cadre and who are not covered in any of the above categories.,Special Categories,Miscellaneous Workers,01-04-2025,03-03-2025,530.12,13783,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_abe15b5a75234dd7b56cf4b3ae1e383e.pdf,
